Per-Second Benchmark Data
Second,SET Requests,SET Average Latency,SET Total Bytes,GET Requests,GET Average Latency,GET Total Bytes,GET Misses,GET Hits,WAIT Requests,WAIT Average Latency
0,0,0.000000,0,4772,0.000209,164364,0,4772,0,0.000000
1,0,0.000000,0,3313,0.000301,114131,0,3313,0,0.000000
2,0,0.000000,0,3131,0.000318,107856,0,3131,0,0.000000
3,0,0.000000,0,3147,0.000317,108388,0,3147,0,0.000000
4,0,0.000000,0,3058,0.000326,105352,0,3058,0,0.000000
5,0,0.000000,0,3038,0.000328,104645,0,3038,0,0.000000
6,0,0.000000,0,3032,0.000329,104392,0,3032,0,0.000000
7,0,0.000000,0,3042,0.000328,104794,0,3042,0,0.000000
8,0,0.000000,0,3059,0.000326,105342,0,3059,0,0.000000
9,0,0.000000,0,3060,0.000326,105363,0,3060,0,0.000000
10,0,0.000000,0,3097,0.000321,106652,0,3097,0,0.000000
11,0,0.000000,0,3180,0.000313,109555,0,3180,0,0.000000
12,0,0.000000,0,3005,0.000332,103508,0,3005,0,0.000000
13,0,0.000000,0,3095,0.000322,106619,0,3095,0,0.000000
14,0,0.000000,0,2995,0.000333,103230,0,2995,0,0.000000
15,0,0.000000,0,3032,0.000329,104400,0,3032,0,0.000000
16,0,0.000000,0,3036,0.000328,104556,0,3036,0,0.000000
17,0,0.000000,0,3200,0.000311,110197,0,3200,0,0.000000
18,0,0.000000,0,3268,0.000305,112552,0,3268,0,0.000000
19,0,0.000000,0,3344,0.000298,115100,0,3344,0,0.000000
20,0,0.000000,0,1,0.000446,35,0,1,0,0.000000

Full-Test GET Latency
Latency (<= msec),Percent
   0.031,0.000
   0.079,5.000
   0.087,10.000
   0.095,15.000
   0.103,20.000
   0.111,25.000
   0.119,30.000
   0.127,35.000
   0.135,40.000
   0.135,45.000
   0.143,50.000
   0.143,52.500
   0.151,55.000
   0.151,57.500
   0.151,60.000
   0.151,62.500
   0.159,65.000
   0.159,67.500
   0.167,70.000
   0.167,72.500
   0.175,75.000
   0.175,76.250
   0.183,77.500
   0.183,78.750
   0.199,80.000
   0.223,81.250
   0.679,82.500
   0.775,83.750
   0.943,85.000
   1.119,86.250
   1.151,87.500
   1.167,88.125
   1.183,88.750
   1.191,89.375
   1.199,90.000
   1.215,90.625
   1.223,91.250
   1.231,91.875
   1.239,92.500
   1.247,93.125
   1.255,93.750
   1.263,94.062
   1.271,94.375
   1.271,94.688
   1.279,95.000
   1.279,95.312
   1.287,95.625
   1.295,95.938
   1.295,96.250
   1.303,96.562
   1.311,96.875
   1.311,97.031
   1.311,97.188
   1.319,97.344
   1.319,97.500
   1.327,97.656
   1.327,97.812
   1.335,97.969
   1.335,98.125
   1.343,98.281
   1.343,98.438
   1.343,98.516
   1.351,98.594
   1.351,98.672
   1.359,98.750
   1.359,98.828
   1.359,98.906
   1.367,98.984
   1.367,99.062
   1.367,99.141
   1.375,99.219
   1.375,99.258
   1.375,99.297
   1.383,99.336
   1.383,99.375
   1.383,99.414
   1.391,99.453
   1.391,99.492
   1.399,99.531
   1.399,99.570
   1.399,99.609
   1.407,99.629
   1.407,99.648
   1.407,99.668
   1.415,99.688
   1.415,99.707
   1.415,99.727
   1.415,99.746
   1.423,99.766
   1.423,99.785
   1.431,99.805
   1.431,99.814
   1.431,99.824
   1.431,99.834
   1.439,99.844
   1.439,99.854
   1.439,99.863
   1.447,99.873
   1.447,99.883
   1.455,99.893
   1.455,99.902
   1.463,99.907
   1.463,99.912
   1.463,99.917
   1.463,99.922
   1.463,99.927
   1.471,99.932
   1.471,99.937
   1.471,99.941
   1.479,99.946
   1.479,99.951
   1.479,99.954
   1.487,99.956
   1.487,99.958
   1.495,99.961
   1.495,99.963
   1.495,99.966
   1.495,99.968
   1.503,99.971
   1.511,99.973
   1.511,99.976
   1.519,99.977
   1.519,99.978
   1.527,99.979
   1.527,99.980
   1.535,99.982
   1.535,99.983
   1.535,99.984
   1.543,99.985
   1.551,99.987
   1.559,99.988
   1.559,99.988
   1.559,99.989
   1.591,99.990
   1.591,99.990
   1.607,99.991
   1.607,99.991
   1.607,99.992
   1.711,99.993
   1.711,99.993
   1.783,99.994
   1.783,99.994
   1.783,99.995
   1.783,99.995
   1.783,99.995
   1.935,99.995
   1.935,99.996
   1.935,99.996
   1.935,99.996
   1.935,99.997
   1.935,99.997
   1.935,99.997
   1.935,99.997
   1.935,99.997
   1.935,99.998
   1.935,99.998
   1.935,99.998
   1.935,99.998
   1.935,99.998
   1.935,99.998
   2.415,99.998
   2.415,100.000

Full-Test SET Latency
Latency (<= msec),Percent
   0.000,100.000

Full-Test WAIT Latency
Latency (<= msec),Percent
   0.000,100.000
